"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1971","1971","EUR","Euro","0","Units",,,0.695502,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1972","1972","EUR","Euro","0","Units",,,0.712924,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1973","1973","EUR","Euro","0","Units",,,0.725946,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1974","1974","EUR","Euro","0","Units",,,0.752189,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1975","1975","EUR","Euro","0","Units",,,0.775813,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1976","1976","EUR","Euro","0","Units",,,0.806635,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1977","1977","EUR","Euro","0","Units",,,0.828519,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1978","1978","EUR","Euro","0","Units",,,0.842136,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1979","1979","EUR","Euro","0","Units",,,0.857531,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1980","1980","EUR","Euro","0","Units",,,0.875282,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1981","1981","EUR","Euro","0","Units",,,0.912916,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1982","1982","EUR","Euro","0","Units",,,0.966782,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1983","1983","EUR","Euro","0","Units",,,1.015664,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1984","1984","EUR","Euro","0","Units",,,1.055912,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1985","1985","EUR","Euro","0","Units",,,1.08305,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1986","1986","EUR","Euro","0","Units",,,1.088556,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1987","1987","EUR","Euro","0","Units",,,1.086533,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1988","1988","EUR","Euro","0","Units",,,1.073261,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1989","1989","EUR","Euro","0","Units",,,1.067554,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1990","1990","EUR","Euro","0","Units",,,1.051733,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1991","1991","EUR","Euro","0","Units",,,1.044892,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1992","1992","EUR","Euro","0","Units",,,1.043687,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,1.033732,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,1.022043,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,1.010667,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,1.002736,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,0.987811,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,0.980929,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,0.966089,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,0.935408,,
"FRA","France","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,0.911349,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1970","1970","MXN","Mexican Peso","0","Units",,,0.0125,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1971","1971","MXN","Mexican Peso","0","Units",,,0.0125,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1972","1972","MXN","Mexican Peso","0","Units",,,0.0125,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1973","1973","MXN","Mexican Peso","0","Units",,,0.0125,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1974","1974","MXN","Mexican Peso","0","Units",,,0.0125,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1975","1975","MXN","Mexican Peso","0","Units",,,0.0125,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1976","1976","MXN","Mexican Peso","0","Units",,,0.01995,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1977","1977","MXN","Mexican Peso","0","Units",,,0.022736,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1978","1978","MXN","Mexican Peso","0","Units",,,0.022724,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1979","1979","MXN","Mexican Peso","0","Units",,,0.022802,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1980","1980","MXN","Mexican Peso","0","Units",,,0.023256,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1981","1981","MXN","Mexican Peso","0","Units",,,0.026229,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1982","1982","MXN","Mexican Peso","0","Units",,,0.09648,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1983","1983","MXN","Mexican Peso","0","Units",,,0.14393,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1984","1984","MXN","Mexican Peso","0","Units",,,0.19256,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1985","1985","MXN","Mexican Peso","0","Units",,,0.3717,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1986","1986","MXN","Mexican Peso","0","Units",,,0.9235,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1987","1987","MXN","Mexican Peso","0","Units",,,2.2097,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1988","1988","MXN","Mexican Peso","0","Units",,,2.281,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1989","1989","MXN","Mexican Peso","0","Units",,,2.641,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1990","1990","MXN","Mexican Peso","0","Units",,,2.9454,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1991","1991","MXN","Mexican Peso","0","Units",,,3.071,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1992","1992","MXN","Mexican Peso","0","Units",,,3.1154,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","MXN","Mexican Peso","0","Units",,,3.1059,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","MXN","Mexican Peso","0","Units",,,5.325,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","MXN","Mexican Peso","0","Units",,,7.6425,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","MXN","Mexican Peso","0","Units",,,7.8509,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","MXN","Mexican Peso","0","Units",,,8.0833,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","MXN","Mexican Peso","0","Units",,,9.865,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","MXN","Mexican Peso","0","Units",,,9.5143,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","MXN","Mexican Peso","0","Units",,,9.5722,,
"MEX","Mexico","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","MXN","Mexican Peso","0","Units",,,9.1423,,
"SVK","Slovak Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1993","1993","EUR","Euro","0","Units",,,1.102104,,
"SVK","Slovak Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1994","1994","EUR","Euro","0","Units",,,1.038206,,
"SVK","Slovak Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1995","1995","EUR","Euro","0","Units",,,0.981511,,
"SVK","Slovak Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1996","1996","EUR","Euro","0","Units",,,1.05872,,
"SVK","Slovak Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1997","1997","EUR","Euro","0","Units",,,1.154551,,
"SVK","Slovak Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1998","1998","EUR","Euro","0","Units",,,1.225287,,
"SVK","Slovak Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","1999","1999","EUR","Euro","0","Units",,,1.402974,,
"SVK","Slovak Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2000","2000","EUR","Euro","0","Units",,,1.573027,,
"SVK","Slovak Republic","EXCE","Exchange rates, end of period","CD","National currency per US dollar","2001","2001","EUR","Euro","0","Units",,,1.60881,,
"CHE","Switzerland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1970","1970","CHF","Swiss Franc","0","Units",,,2.563199,,
"CHE","Switzerland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1971","1971","CHF","Swiss Franc","0","Units",,,2.629571,,
"CHE","Switzerland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1972","1972","CHF","Swiss Franc","0","Units",,,2.736435,,
"CHE","Switzerland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1973","1973","CHF","Swiss Franc","0","Units",,,2.831219,,
"CHE","Switzerland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1974","1974","CHF","Swiss Franc","0","Units",,,2.820636,,
"CHE","Switzerland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1975","1975","CHF","Swiss Franc","0","Units",,,2.776127,,
"CHE","Switzerland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1976","1976","CHF","Swiss Franc","0","Units",,,2.690773,,
"CHE","Switzerland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1977","1977","CHF","Swiss Franc","0","Units",,,2.555432,,
"CHE","Switzerland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1978","1978","CHF","Swiss Franc","0","Units",,,2.403724,,
"CHE","Switzerland","PPPPRC","Purchasing Power Parities for private consumption","CD","National currency per US dollar","1979","1979","CHF","Swiss Franc","0","Units",,,2.304392,,
